,cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
472,UgzJDjxhe14mflqRWtF4AaABAg,Alhamdulillah,11 jam yang lalu,@novonovo7544,UCNW-gb5s9sYVY4p11BWpgJA,1,,https://yt3.ggpht.com/ytc/AIdro_kVrDUhBwT9mRE2gmGtChvxhznEB5UPX2XPBtWPAOOek_gveCxp4-WhcCMLH1t7oFAkEQ=s88-c-k-c0x00ffffff-no-rj,False,False,1723871706.319442
473,UgwG4TynOgJrEKp9ddN4AaABAg,Slamat hari kemerdekaan indonesia..merdeka...,9 jam yang lalu,@BeniBensorega,UCqBVPJRvBuHJs12Q39W2Leg,0,,https://yt3.ggpht.com/KEYeZHNMKCafCr7nWYsKNH2WnHlhYnGSwhTs4aX805LsGf8wGFiieXdSLOdkyJwOJmcwJ3f82w=s88-c-k-c0x00ffffff-no-rj,False,False,1723878906.319442
474,Ugz06GUPnqmS7pezF5x4AaABAg,"𝕹𝖚𝖘𝖆𝖓𝖙𝖆𝖗𝖆 𝕭𝖆𝖗𝖚
𝕴𝖓𝖉𝖔𝖓𝖊𝖘𝖎𝖆 𝕸𝖆𝖏𝖚

🇮🇩🇮🇩♥️🇮🇩🇮🇩",11 jam yang lalu,@Ezaputt20,UC6P_nsaHfMC299CmsgHfq3A,1,,https://yt3.ggpht.com/lSLZJWhdiRQ-n1gFa-Dsnm_XrJdOOnC7q5pkbC28IfIl9q2oba31sZU0lCLq0iegbiS1YRshRg=s88-c-k-c0x00ffffff-no-rj,False,False,1723871706.319442
475,UgzFj-IQUOhCTsPjp8B4AaABAg,"Merdeka 🇮🇩
Merdeka 🇮🇩
Merdeka 🇮🇩
Dirgahayu Indonesia 79 TH",11 jam yang lalu,@danaarimbawa5073,UCkGRZthZMhJ3HOt-5vmVaeQ,0,,https://yt3.ggpht.com/ytc/AIdro_kFjKCXIYumpDCFDnmapGfaaxG3eVaXQYNtjE99hgJVzKM=s88-c-k-c0x00ffffff-no-rj,False,False,1723871706.335067
476,Ugw_LuWK4BX2eT_3Iyt4AaABAg,Kemerdekaan Bangsa Indonesia.....,11 jam yang lalu,@Saritun-hg2ui,UC5-SMPYv4coBIM3a1Dm_7ww,0,,https://yt3.ggpht.com/ytc/AIdro_kSdgSKFhikQYudX76YHkHOAzzWSDYuKL-_GBiu43o=s88-c-k-c0x00ffffff-no-rj,False,False,1723871706.335067
477,UgzK5dB5xLWhHRH2kz14AaABAg,Luar biasa❤❤❤❤,10 jam yang lalu,@HeniDwi-hq4xv,UC6dWkCJWWihSsS6zcCu313A,0,,https://yt3.ggpht.com/ytc/AIdro_lL3a2p2kIBbgir_m-rckUr5pkGbwR1ycPtuGmQT3WUuLmQz_5O7czOh4UrUqhwiCJ0IA=s88-c-k-c0x00ffffff-no-rj,False,False,1723875306.335067
478,Ugwosg1zHufpAnASTH94AaABAg,"Akhirnya Indonesia bisa membuat ibukota negara sendiri, bukan ibukota p3ninggalan bangsa penjajah.",9 jam yang lalu,@imelda_soon,UChVXRtKU3vDXfeE_lfprgzQ,0,,https://yt3.ggpht.com/jWXawAOqBxM9WhsQLBdnazlSoEh6YsRGI0t7UMaSkx2DX4QNoi_wtkcO57ko9R01T6DVnVxM=s88-c-k-c0x00ffffff-no-rj,False,False,1723878906.335067
479,Ugw8s1p0GmRCGF49QZh4AaABAg.A7E1bvULaFJA7EXPzmG4X_,makan itu presiden penimbun hutang. 😅,6 jam yang lalu,@agusnadi4194,UC98cNJ5yVd1v2f1pk2iIqJw,0,,https://yt3.ggpht.com/ytc/AIdro_n6ZBBa_3wssvZ-3uYejR-pYif7bZ3F-sJr33JSyktwwYCCLRkkFCHIjZW7Up1yAzVU4w=s88-c-k-c0x00ffffff-no-rj,False,True,1723889706.57248
480,UgwjMPFFzeqZQWPckZZ4AaABAg.A7E-4CU2-s_A7E-XsiXDuB,Setuju.😂😂,11 jam yang lalu,@milderbandule2979,UCkoMcMIekYlBhs__WrYOxKw,0,,https://yt3.ggpht.com/ytc/AIdro_nQnix-VeJ6EdB4XIG9FFgrkb8_vpSDP2Ft1Cp8cNbPAPogyXsBLaYw96po1fV2IWNUFw=s88-c-k-c0x00ffffff-no-rj,False,True,1723871706.795375
481,UgwjMPFFzeqZQWPckZZ4AaABAg.A7E-4CU2-s_A7E3dmtRVPK,😂😂😂😂 Ide bagus,11 jam yang lalu,@Efik-vz5xu,UCRSF3R7zkhVwTECpr5NYyUA,0,,https://yt3.ggpht.com/ytc/AIdro_k171yMDtn8o398C3lxd39OcZg4d7MFhNvJGfTuGHa2Zi2ow4EOwQv8jolERX9FY3-O3w=s88-c-k-c0x00ffffff-no-rj,False,True,1723871706.810949
482,UgwjMPFFzeqZQWPckZZ4AaABAg.A7E-4CU2-s_A7E7xVK-pRx,Akhirnya Nemu jg yg humoris😂,10 jam yang lalu,@cenel2an,UCGDBAU7IcUjn8owFDN819bg,0,,https://yt3.ggpht.com/N_X17d78Ua7lK4SaJaN-bPHNer_b5wEQLPc2llbI3NAK9z1q5CXbB-Hzw9zjQuDbvLz3qGMGdA=s88-c-k-c0x00ffffff-no-rj,False,True,1723875306.810949
483,UgwjMPFFzeqZQWPckZZ4AaABAg.A7E-4CU2-s_A7ECDSt4sh8,😂😂😂😅,9 jam yang lalu,@kadirlaow37,UCCccxdQOfyqk0Ql6TVh7Ktw,0,,https://yt3.ggpht.com/mFwhdmnyT7TiemwyfZETtVPeePF6Hcn2Z5ulncKkMPygNRGVJ78HerO2h1hGX8l4FiYbwaRA=s88-c-k-c0x00ffffff-no-rj,False,True,1723878906.810949
484,Ugw2z-caHv-n7RA4Qp54AaABAg.A7EREUnM9whA7EiXrEFge4,"yg ada sjtinya pilih""loker",5 jam yang lalu,@ngeronda,UCmEmAdNR80vVBeoxarbF-iA,0,,https://yt3.ggpht.com/cicJJlTJ1aKrvWHzIELfVVAAB5PNDSgUHp0wMtoX1tfS6axtQdJNc-bmjjo4j5NVBEE50Nckhw=s88-c-k-c0x00ffffff-no-rj,False,True,1723893306.96609
485,Ugzl1LUlObP4L81wq-p4AaABAg.A7EBswZnli6A7EC7JEqeM0,semoga pikiranmu tidak bertambah rusak,9 jam yang lalu,@RudyHartono99,UCFeDO91DXJQxppCRGus262g,1,,https://yt3.ggpht.com/ytc/AIdro_nlGZE3CkuzVaJl-uA9aOMbvxXQy4HT_gx26H3qakQ9ok8=s88-c-k-c0x00ffffff-no-rj,False,True,1723878907.142462
486,Ugwr_lIUDqPSkLxahsR4AaABAg.A7Du2EzBbAKA7DvBpte9HF,Habis upacara pulang ke Jakarta 😂 ikn pasti kembali bunyi 😅,12 jam yang lalu,@holilnasution1251,UCFwNeIYBoV5N9HVw1Ui9g-A,0,,https://yt3.ggpht.com/ytc/AIdro_np4HTDD9428QK57XHm455I-zCSgZyAmygR59D0AOW1_E_YTk60oOaDNaSZGvRpQ-rhQw=s88-c-k-c0x00ffffff-no-rj,False,True,1723868107.347584
487,Ugwr_lIUDqPSkLxahsR4AaABAg.A7Du2EzBbAKA7Dva69r1mL,"Selamat yaa anakmu makan nasi 7500, pasti bangga.. 😂",12 jam yang lalu,@MyfamilyatD4,UC7iOdEU9s_hq58f2j3iKq7Q,1,,https://yt3.ggpht.com/qKO9pKD7C0SvTmuJC9x8sgUwLktkQC-BpV4dMbl6ZfXY9_B069LvCbZvvykI1pHs1_rFbebliqU=s88-c-k-c0x00ffffff-no-rj,False,True,1723868107.363208
488,Ugwr_lIUDqPSkLxahsR4AaABAg.A7Du2EzBbAKA7DvaPAMACM,😂😂😂😂😂😂😂😂,12 jam yang lalu,@syamsamudi6733,UCaOQwr8B52YVe4QQrK3rC2Q,0,,https://yt3.ggpht.com/ytc/AIdro_l_cdb12iEvfbconWqKW89iqSh69jL-NdmjZIuXCkr9Yg3iLzKFdf8SG32lYrR3AmrM9A=s88-c-k-c0x00ffffff-no-rj,False,True,1723868107.363208
489,Ugwr_lIUDqPSkLxahsR4AaABAg.A7Du2EzBbAKA7DyDn-7sHj,​ @holilnasution1251 kata siapa sunyi . nanti juga di isi semua ASN pusat.. bandara VVIP juga lagi di kebut 20 menit dari IKN..  sekolah dasar sampai kampus2 ternama dan Rumah  Sakit besar juga lg di kebut . Pasar tradisonal juga sdh ada.. prospek tinggi IKN jaya sakti..,12 jam yang lalu,@oconner1886,UCK-EDidV9m6nv8r7i1v1Phw,2,,https://yt3.ggpht.com/5JsJRXhU565wsPdF_95BzusiGkmDbzFo6V9-4nY3M1kDIW3-hyQQZ2-k6qRm1xFH_lUxDThBkQ=s88-c-k-c0x00ffffff-no-rj,False,True,1723868107.363208
490,Ugwr_lIUDqPSkLxahsR4AaABAg.A7Du2EzBbAKA7Dyetwdqfk, @oconner1886  komentar cocok di masukkan di buku novel karya GORONG gorong 😆,11 jam yang lalu,@holilnasution1251,UCFwNeIYBoV5N9HVw1Ui9g-A,0,,https://yt3.ggpht.com/ytc/AIdro_np4HTDD9428QK57XHm455I-zCSgZyAmygR59D0AOW1_E_YTk60oOaDNaSZGvRpQ-rhQw=s88-c-k-c0x00ffffff-no-rj,False,True,1723871707.363208
491,Ugwr_lIUDqPSkLxahsR4AaABAg.A7Du2EzBbAKA7E-GeSrVdY,​ @holilnasution1251 hahaha.. kalau memang tidak suka IKN.. mengapa harus kritik.. tapi tidak berdasarkan data hanya berhalusinasi.. jika di jelaskan ngeles... wkwk katanya benci tapi rindu... hahaha..,11 jam yang lalu,@frangkykalase6669,UCJVTKStLr4PuSyAAdlCPhTA,0,,https://yt3.ggpht.com/ytc/AIdro_m4IzI8YEDVTt1RMbSFfmvNyOdlCrlyWg5f-HJldxU=s88-c-k-c0x00ffffff-no-rj,False,True,1723871707.378832
492,Ugwr_lIUDqPSkLxahsR4AaABAg.A7Du2EzBbAKA7E2OPut9j-, @frangkykalase6669  dikit tidak suka dikit sakit hati itu lah jawaban pendukung58% pendukung halusinasi,11 jam yang lalu,@holilnasution1251,UCFwNeIYBoV5N9HVw1Ui9g-A,1,,https://yt3.ggpht.com/ytc/AIdro_np4HTDD9428QK57XHm455I-zCSgZyAmygR59D0AOW1_E_YTk60oOaDNaSZGvRpQ-rhQw=s88-c-k-c0x00ffffff-no-rj,False,True,1723871707.378832
493,Ugwr_lIUDqPSkLxahsR4AaABAg.A7Du2EzBbAKA7E5BNcGkwM, @holilnasution1251  fakta nya.kan ghitu..anda tidak suka.. jadi ngapain sibuk urus IKN.. dan juga kami bukan hanya 58 persen yg mendukung IKN. tapi 75 persen yg puas kinerja pak Jokowi berarti termasuk program IKN.. karenai itu kami percaya pada pak Jokowi dan pemerintahanya.. termasuk peran pak Prabowo.. untuk meneruskan IKN.. jadi bagaimana IKN itu bisa sunyi kalau program dan pembangunan nya berkelanjutan.. pasti akan rame lha..,10 jam yang lalu,@frangkykalase6669,UCJVTKStLr4PuSyAAdlCPhTA,0,,https://yt3.ggpht.com/ytc/AIdro_m4IzI8YEDVTt1RMbSFfmvNyOdlCrlyWg5f-HJldxU=s88-c-k-c0x00ffffff-no-rj,False,True,1723875307.378832
494,Ugwr_lIUDqPSkLxahsR4AaABAg.A7Du2EzBbAKA7E8Y8BUpcj,"Cape2 pahlawan dan pejuang kemerdekaan berdarah2 untuk merdeka, udah merdeka penjabat penghianat sumpah jabatan penuh remisi hukuman, mantap😅",10 jam yang lalu,@cenel2an,UCGDBAU7IcUjn8owFDN819bg,0,,https://yt3.ggpht.com/N_X17d78Ua7lK4SaJaN-bPHNer_b5wEQLPc2llbI3NAK9z1q5CXbB-Hzw9zjQuDbvLz3qGMGdA=s88-c-k-c0x00ffffff-no-rj,False,True,1723875307.378832
495,Ugwr_lIUDqPSkLxahsR4AaABAg.A7Du2EzBbAKA7EBvf1GkAv, @frangkykalase6669  ikn bukan JANJI JOKOWI cerdas berfikir ikn menghamburkan APBN negara yg dulu dia janji ikn GK memakai APBN berfikir cerdas ya dek,9 jam yang lalu,@holilnasution1251,UCFwNeIYBoV5N9HVw1Ui9g-A,0,,https://yt3.ggpht.com/ytc/AIdro_np4HTDD9428QK57XHm455I-zCSgZyAmygR59D0AOW1_E_YTk60oOaDNaSZGvRpQ-rhQw=s88-c-k-c0x00ffffff-no-rj,False,True,1723878907.570829
496,Ugwr_lIUDqPSkLxahsR4AaABAg.A7Du2EzBbAKA7EDx1gZb_M, @holilnasution1251  lah yg katakan IKN adalah janji pak Jokowi itu siapa?.. itu adalah program dari pak Jokowi dan di dukung oleh DPR. dengan membuat undang2.. memang nya salah kalau IKN menggunakan anggaran APBN.. kan itu aset negara bukan milik keluarga pak Jokowi.. jadi kalau anda merasa pengeluaran anggaran IKN. terlalu besar maka kritik lah DPR. bukan di kolom komentar.. karena mereka yg merancang serta menyetujui anggaran APBN..dan bila IKN tidak memakai anggaran APBN dan langsung dikelola oleh investor apalagi dari China..maka kalian tetap saja akan katakan kalau IKN itu sudah di jual ke China.. oleh pak Jokowi itulah cara berpikir kelompok kalian sebab apapun yg di lakukan pak Jokowi tetap salah.. karena kalian bukan tidak suka pembangunan nya.. tapi membenci pak Jokowi nya.. gmna boz sampai di sini bisa paham..,9 jam yang lalu (diedit),@frangkykalase6669,UCJVTKStLr4PuSyAAdlCPhTA,0,,https://yt3.ggpht.com/ytc/AIdro_m4IzI8YEDVTt1RMbSFfmvNyOdlCrlyWg5f-HJldxU=s88-c-k-c0x00ffffff-no-rj,False,True,1723878907.570829
497,Ugwr_lIUDqPSkLxahsR4AaABAg.A7Du2EzBbAKA7F0nwk4Kk9, @holilnasution1251  trs ikn dibuat dr mana klw ga duit negara duit Bpk jokowi pribadi gitu ?? 😄😄,2 jam yang lalu,@oconner1886,UCK-EDidV9m6nv8r7i1v1Phw,0,,https://yt3.ggpht.com/5JsJRXhU565wsPdF_95BzusiGkmDbzFo6V9-4nY3M1kDIW3-hyQQZ2-k6qRm1xFH_lUxDThBkQ=s88-c-k-c0x00ffffff-no-rj,False,True,1723904107.586453
498,Ugx3pLMj2MiRi1ip5Rt4AaABAg,Dulu bapakmu mbak puan yg mmbaca ini mbak...terimakasih utk para pahlawan yg telah mendahului...merdekaaaaaaaaaa,11 jam yang lalu,@radenjarot7990,UCRC5p5hVHeTQbufsfuoX0iw,0,2,https://yt3.ggpht.com/ytc/AIdro_lawf9yWTQpDKE0MLo3587nhlwH_ppxDQse0Bw_-WWV25kHUsQnoRSTBnBBFdxj69wZBg=s88-c-k-c0x00ffffff-no-rj,False,False,1723871707.891324
499,Ugxqd4_lz_iUp2iE1mt4AaABAg,DIRGAHAYU RI KE 79❤️🇮🇩🇮🇩❤️,8 jam yang lalu,@agungriadi1375,UCh15UDb_VKbtP9EZ_i271ww,0,,https://yt3.ggpht.com/ytc/AIdro_kwxNGgxkYItJfxoVlOGEZgDF7qszU8Z_J-w8HsHUE=s88-c-k-c0x00ffffff-no-rj,False,False,1723882507.891324
500,UgwFT70mknW6JmduorF4AaABAg,"Ini terakhir Jokowi presiden 17 Agustus.
Selama Jokowi presiden, sangat terasa budaya kita.
Selalu memakai baju budaya kita.",9 jam yang lalu,@arifinsinaga106,UCJYihaxCFTREwLTNOa32Duw,78,,https://yt3.ggpht.com/ytc/AIdro_n6ZBBa_3wssvZ-3uYejR-pYif7bZ3F-sJr33JSyktwwYCCLRkkFCHIjZW7Up1yAzVU4w=s88-c-k-c0x00ffffff-no-rj,False,False,1723878908.9225
501,Ugya38JB_711Bm2yayB4AaABAg,"Orang yang selalu di remehkan, di hina akan semakin membulatkan tekad yang kuat untuk mencapai tujuan tersebut.
Selama ini sebagian dari masyarakat Indonesia banyak yang pesimis akan keberhasilan pembangunan IKN.Tapi Alhamdulillah sekarang semuanya sudah di buktikan oleh pemerintahan pak Jokowi bahwa tidak ada sesuatu yang mustahil jika kemauan itu di lakukan secara konsisten.
Semoga kedepannya IKN akan semakin bagus dan bermanfaat untuk masyarakat Indonesia dan khususnya untuk rakyat Kalimantan.",8 jam yang lalu,@sutiknoplapar3712,UCP8wqUsw5MWRo1KT--H--Kw,67,5,https://yt3.ggpht.com/ytc/AIdro_ln-9HYXgytSDFQbDRDb_rgH6bzytH6hE2dknWeVZrk6K8go1x19Eeds3jB779sjKtoDw=s88-c-k-c0x00ffffff-no-rj,False,False,1723882508.9225
502,UgyJ8Uk3vMdlNrz3Tjp4AaABAg,WoW mantap upacara perdana HUT ke 79 RI di IKN baru.,12 jam yang lalu (diedit),@Senan-f9i,UCtnOWEIGRJnnWYRcJx0zpIA,91,,https://yt3.ggpht.com/ytc/AIdro_lA7jr0LZvBQFLmBc7jijnVjyoazsJEdCveoYk4bFvSLqy3mJRIVzhAwp7IKIkTOUTl9A=s88-c-k-c0x00ffffff-no-rj,False,False,1723868108.938125
503,Ugx4roWVRpdeKjXDHKl4AaABAg,Bapak Jokowi dihatiku selamanya meski ini adalah tahun terakhir beliau menjadi presiden. Trmksh Bapak telah mewujudkan IKN❤,9 jam yang lalu,@Seeu_edits-,UCvQ5DtuOhaUxenn-vzBsgeg,42,2,https://yt3.ggpht.com/WzjeAXy0J_99mL9DpDktCauOTsDgLJD4rTFbAcvnhXMlgnnTKVFykYVe4eU3dogLa20QXrg_=s88-c-k-c0x00ffffff-no-rj,False,False,1723878908.938125
504,UgxgkNI3HncMmHrK4iF4AaABAg,"Pertama kalinya seorang Presiden RI mengucapkan Terima kasih saat membalas laporan pemimpin upacara setelah pengibaran bendera.
Rasa haru dan bangga sangat terasa dlm upacara kali ini di IKN yg merupakan salah satu cita2 pendiri bangsa RI sejak dahulu.
Terima kasih pak Jokowi, IKN beserta Upacara Kemerdekaan pertama di IKN menimbulkan Semangat, Rasa Haru dan Bangga kami sebagai rakyat Indonesia 🙏🏻🙏🏻🙏🏻",8 jam yang lalu,@jj-po2de,UC1_TIqE9QNrY5H3UQzF99ug,46,6,https://yt3.ggpht.com/kwvDiAYior3Bgy7IcTNNGGbasep_QWIEQ_jk0icUwa920oFcVdYed3AlTWqRYzMTd0jZQV5B=s88-c-k-c0x00ffffff-no-rj,False,False,1723882508.938125
505,UgxyhGznHgMWo6u6pDd4AaABAg,"Selamat merayakan hari kemerdekaan Republik Indonesia, 
Indonesia semakin maju dan berjaya di dunia 🙏🙏👍❤️❤️",12 jam yang lalu,@bambangkristianto5590,UC5PsKqY9hEwsbX3vA5mco4Q,35,1,https://yt3.ggpht.com/ytc/AIdro_lv0OFps6rQfOJXt8we0yI9P8dnXzZOfyhHIqURAjzP3hPbyhf73dY6hsoaN2U8skzHMQ=s88-c-k-c0x00ffffff-no-rj,False,False,1723868108.938125
506,UgwtUhYmq3XqoGm-FIx4AaABAg,Merasa bangga sebagai warga negara Indonesia yang setia kepada NKRI...,12 jam yang lalu,@rowymartin5459,UCFKcCloWKc5XUSHwP4ReL3A,88,30,https://yt3.ggpht.com/ytc/AIdro_ktgf3psRkAgKqgtBrHqhFCpTwn8CtlBGMPzkRqQ28gVAm_OArHXAgXv_ztPUnBWg1sIA=s88-c-k-c0x00ffffff-no-rj,False,False,1723868108.953749
507,UgzoA7llPguMAnBqzKJ4AaABAg,"Semoga Allah menjadikan negeri ini sejahtera, adil dan makmur, gemah ripah lohjinawi, BARDATUN TOYYIBATUN WA ROBBUN GHOFUR",12 jam yang lalu,@SitiFatimah-fd5zg,UCiJ1BsJu61HrqeN6UAWcORg,33,3,https://yt3.ggpht.com/ytc/AIdro_lx-jLBXWWIdig9BXQyZhPMVlPL47KnQ_hs9gp34PACpA=s88-c-k-c0x00ffffff-no-rj,False,False,1723868108.953749
508,UgwcF0HHUd3sw7-avl94AaABAg,"Mantap kita bisa menjadi saksi untuk hari pertama proklamasi RI 79 di IKN 
 Ini adalah sejarah buat anak cucu kita kedepan dan kelak kita bisa menceritakannya kepadanya
Bangga menjadi warga negara Republik Indonesia
Jayalah indonesiaku❤❤🎉🎉🎉🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩 MERDEKA",11 jam yang lalu,@astikayasa8592,UCeAsv_anephhKDxBzEE5DRw,22,,https://yt3.ggpht.com/XEcqe9m1q9MjeMV-CWnBpm7Fsu2xzv-_2-cP9C-73KLLnb3ALtYzlGgodu01rY32KHcvHGlZEQ=s88-c-k-c0x00ffffff-no-rj,False,False,1723871708.953749
509,UgyIj4AkQE-m6ar5IXd4AaABAg,"Semoga jasa pak Jokowi,dikenang sampai akhir jaman",9 jam yang lalu,@harianto-w7s,UCt6Dlg9BcdtwFJiJhtTUGcA,19,1,https://yt3.ggpht.com/ytc/AIdro_mKeSL8gXmD8shkCSQ-dappkvyy0QdYGo9naGD-eM2bRtWUObsAVpv8xrIlPsJ6biVcug=s88-c-k-c0x00ffffff-no-rj,False,False,1723878908.953749
510,Ugx9RIxtgL_eurgpfDV4AaABAg,"Zero Mistake. kesalahan sedikitpun tidak boleh terjadi. Itulah didikan Tentara Nasional Indonesia dan Polri khususnya Brimob. Dan rata rata peserta Paskibraka Nasional, dari sejak dulu, selalu diisi oleh siswa siswi terbaik di sekolahnya.",11 jam yang lalu (diedit),@drios3245,UCd1b06N0YoPWeiM1zmoju6A,56,4,https://yt3.ggpht.com/YL_YrT1k_NVpmvS-iFGZZF2_aZI0zNL_xCToSEZwv8j7CcHJxTVkNEjMu1PjBwmozepF56ILGQ=s88-c-k-c0x00ffffff-no-rj,False,False,1723871708.953749
511,Ugx-Prk48J1eVOoshsZ4AaABAg,"Terukir dalam sejarah, Paskibraka pengibar bendera pertama di Ibu Kota Baru... Bangga sekali pastinya ❤",10 jam yang lalu,@Kurpra1972,UCj0f-DcFYXk4jMaC9U0SOTA,17,4,https://yt3.ggpht.com/G72cicsw3lgVT7PrDlMDRSGdlMP4V_5Kvaq87GL0PQH6cmmhenCsg71793FHL9yuh7DPnKfuDTk=s88-c-k-c0x00ffffff-no-rj,False,False,1723875308.969371
512,UgwhzkbgIfyC0hrBanl4AaABAg,"Tak henti2nya air mstaq berlinang saat2 bendera sang merah putih dikibarkan...ya Alloh ya Robby..berikan sll bersih hati para pemimpin negri tercinta Indonesia..
Jauhkan dari penjajah2 hati yg busuk untuk merusak negri..
Semoga para petugas upben dan peserta upben sehat sll",12 jam yang lalu,@PuriLestari-l3o,UCEHSZx-fNo8YPHVZJtrpSRw,22,1,https://yt3.ggpht.com/ytc/AIdro_nOWe4S6b29fbPkg93PDibrKRQTYWczUyLo_mKEpzpASZp98SZsf1etvnv92v_B6OhtLA=s88-c-k-c0x00ffffff-no-rj,False,False,1723868108.969371
513,Ugxz52L9r_8fe6hWaiV4AaABAg,"Upacara yg pertama dan terakhir di IKN buat Bpk Presiden Ir Joko Widodo,
Terimakasih.sdh mewujudkam mimpi bangsa Indonesia, tuk Ibukota baru,,
Dirgahayu HUT Ri ke 79 Thn,,
MERDEKA🇮🇩",11 jam yang lalu,@HaryadiPrayoga,UC4EmcNK8T-_2d3bGSwAyLAw,60,8,https://yt3.ggpht.com/Pq4QIP8PC63EXpXUx9l5yCz1aKuYvbjeeDu5nPtiX1-7XH43V-PYBpxuk42N2oAon_JvgiQs8w=s88-c-k-c0x00ffffff-no-rj,False,False,1723871708.969371
514,UgyHva6GBvjBkXJdpop4AaABAg,Bangga dgn IKN bukti bahwa kemerdekaan Indonesia seutuhnya telah di capai..,10 jam yang lalu,@bulanpapaya8765,UClCq5eLACL61N_IJgkXT-uQ,18,,https://yt3.ggpht.com/ytc/AIdro_mx-86mFSroPigbS84XdnRrZO4-c9tagZi-9JXuYMU=s88-c-k-c0x00ffffff-no-rj,False,False,1723875308.969371
515,UgzmxWdR7xOgeh1KOax4AaABAg,Alhmdulillah Ibukota kita yg baru terujut dng gigih nya Pressiden bp Jokowi akirnya terukir sejarah Indonesia semoga banyak diberi keberkahan oleh yg mahakuasa,12 jam yang lalu,@rumahketelaborobudur7066,UCoqR9JMCvaWQSBZkWZwmApg,55,2,https://yt3.ggpht.com/kohWPR7uWO-gr-VoikN1FrgF7OVTOjPTrn3EWmqnltvAWmgo51hQ7RASBemR8sBfFNUkJ08QdK4=s88-c-k-c0x00ffffff-no-rj,False,False,1723868108.984997
516,Ugwu_AIjovdJni6Z1i14AaABAg,Upacara kemerdekaan yg benar benar berasa beda dari upacara upacara sebelum nya terasa betapa negara ini bisa maju...dan jaya ..trima kasih pak jokowi..bisa membuat bangsa dan negara ini menjadi bangga memiliki identitas sendiri,9 jam yang lalu,@LuthfiFuadZen-si4qb,UCPpmXTcbsw-9x1in4yoQgHA,35,8,https://yt3.ggpht.com/ytc/AIdro_leFFe8KMeL6dviJz4lflNtiouNm3lwAszN8UUFbfSwdMLOPurEgsecMSCzM5JDe-AUAA=s88-c-k-c0x00ffffff-no-rj,False,False,1723878908.984997
517,UgyvSA8gg23ZoWF2sDF4AaABAg,"Alhamdulillah, terimakasih atas segala rahmat yang Engkau berikan kepada bangsa ini ya Tuhan... Terimakasih atas dedikasimu pak Jokowi... ❤",9 jam yang lalu,@Priscanara0107,UCWRk30MIRc3xLsNH-iWsWVw,9,,https://yt3.ggpht.com/D28d-hMT3xoOA7qGg98BJvsmgWiRg-BS35IyhdUqp1bAy7vc33WKbTqZdUJsuqINIFIDNctO=s88-c-k-c0x00ffffff-no-rj,False,False,1723878908.984997
518,UgxTnYKma1cMwYhusqB4AaABAg,Merasa bangga menjadi Rakyat indonesia semenjak kepimpinan Bapak Presiden Jokowi ..❤❤,11 jam yang lalu,@abahkiki4873,UCk9ufHX2m8UrA3jKn3tGNZA,40,5,https://yt3.ggpht.com/ytc/AIdro_mFH9HUIWJEGzm-1RPvM0fbCc9YLcvOaU7NMmvCmvWuAy0p=s88-c-k-c0x00ffffff-no-rj,False,False,1723871708.984997
519,UgyEb2yIQrCoaI95UOZ4AaABAg,Bapa Jokowi ❤❤❤ terimakasih karna telah menjadi presiden kami bangsa Indonesia,12 jam yang lalu,@ditaaulia4952,UCEDKwSJAv4PvgF_sEUaxZ-g,39,,https://yt3.ggpht.com/ytc/AIdro_k8373gANx8L0-F6U-JSjnWt035qzcxS9H5fhuZNoiTzA=s88-c-k-c0x00ffffff-no-rj,False,False,1723868109.000619
520,Ugya38JB_711Bm2yayB4AaABAg.A7EIQpkpEZrA7Er2GOnBqv,Tapi paskibraka nya di larang pake hijab,3 jam yang lalu,@AcongPgk24,UC11ANoCLPZsifzQO7mospmg,0,,https://yt3.ggpht.com/ytc/AIdro_lqybv1ymmQZzV-g7nROuYqYvRtqWJrzgIBL02smStPjjYqrzc547dVBcr4Ak5lP7MDAg=s88-c-k-c0x00ffffff-no-rj,False,True,1723900509.196129
521,Ugya38JB_711Bm2yayB4AaABAg.A7EIQpkpEZrA7EruEHfJv-,sigma,3 jam yang lalu,@Yasmin_mimin123,UCQr-x-_uxzgLHhcCr8Y9rPg,0,,https://yt3.ggpht.com/4Br3D_EaUWrCPhlk61Q-RkLcI56wJz1oZZPaQIa2NVCHTIJYwQlK1dKJLoh-iGHw4h2eS9RE=s88-c-k-c0x00ffffff-no-rj,False,True,1723900509.211753
522,Ugya38JB_711Bm2yayB4AaABAg.A7EIQpkpEZrA7EtkPq1KWe,"​ @AcongPgk24 emang klw gak pke hijab jadi pertanyaan,kubur pa ko gitu aja jdi masalah pembangunan",3 jam yang lalu,@taromskywytaromskywy9726,UCfYCEAPoQfjuuk6L4goWtfg,0,,https://yt3.ggpht.com/ytc/AIdro_l_f3c1lUTGpKDiv-ekZPKAf1xsH6O13nclnGuogiY=s88-c-k-c0x00ffffff-no-rj,False,True,1723900509.211753
